CNPJ_FUNDO,DENOM_SOCIAL,TP_FUNDO,CLASSE,CLASSE,cluster
30641319000167,,,,,3
30641409000158,,,,,0
30641425000140,,,,,0
30641449000108,,,,,0
30641454000102,,,,,0
30641464000148,,,,,2
30642042000197,,,,,3
30642065000100,EMANUEL FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,FI,Multimercado,Multimercados Invest. no Exterior,3
30642083000183,,,,,3
30654797000101,,,,,3
30654823000100,,,,,3
30658551000108,,,,,3
30658578000109,,,,,3
30658606000180,,,,,3
30658954000157,,,,,3
30659168000174,,,,,3
30665679000107,,,,,3
30676315000114,,,,,0
30687408000144,,,,,3
30687633000180,,,,,3
30721163000124,,,,,3
30733545000178,,,,,0
30754229000182,,,,,3
30754467000198,,,,,2
30756847000161,,,,,3
30773631000104,,,,,3
30773639000170,,,,,3
30773649000106,,,,,3
30790526000183,SANTA LUCIA - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO,FI,Multimercado,Multimercados Livre,3
30797425000134,,,,,3
30804773000191,,,,,3
30808078000106,LOFT FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,FI,Multimercado,Multimercados Livre,3
30828819000102,,,,,1
30830162000118,,,,,3
30830168000195,,,,,3
30830188000166,,,,,3
30830220000103,,,,,3
30830229000114,,,,,3
30830237000160,,,,,3
30830240000184,,,,,3
30830288000192,,,,,3
30830299000172,,,,,3
30830302000158,,,,,3
30857989000115,,,,,3
30858733000122,,,,,3
30869348000180,,,,,3
30869365000118,,,,,3
30869395000124,,,,,3
30877528000104,,,,,0
30877540000119,,,,,3
30877865000100,,,,,3
30877879000115,,,,,3
30887013000195,,,,,3
30887048000124,,,,,3
30887116000155,,,,,3
30887167000187,,,,,3
30898110000183,,,,,3
30898131000107,,,,,3
30898182000120,,,,,3
30909999000157,,,,,3
30910036000173,,,,,3
30910166000106,,,,,0
30910199000156,,,,,0
30910292000160,,,,,3
30910304000157,,,,,3
30910322000139,,,,,1
30910553000142,,,,,3
30921203000181,,,,,3
30921280000131,,,,,3
30934725000118,SOLANA EQUITY HEDGE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO ACCESS,FI,Multimercado,Multimercados Livre,1
30934757000113,,,,,0
30982547000109,,,,,3
30982709000109,,,,,3
30982773000181,,,,,3
30993999000188,,,,,1
30994014000139,,,,,1
30994041000101,,,,,1
30994058000169,,,,,3
30994076000140,,,,,1
30994113000110,,,,,3
30994129000123,,,,,3
30994150000129,,,,,3
30994931000113,,,,,3
30995144000196,,,,,3
30995158000100,,,,,3
30998002000182,,,,,3
30998015000151,,,,,3
30998045000168,,,,,3
30998075000174,,,,,3
30998112000144,,,,,3
30998125000113,,,,,3
30998141000106,,,,,3
30998148000128,,,,,1
30998213000115,,,,,3
30998230000152,,,,,3
30998257000145,,,,,1
30998271000149,,,,,3
31006231000136,,,,,3
31006404000116,,,,,1
31006476000163,,,,,1
31006555000174,,,,,3
31006605000113,,,,,3
31006632000196,,,,,3
31006657000190,MANAGER EXPLORITAS ALPHA AMERICA LATINA FIF CIC MULTIMERCADO RESP LIMITADA,FI,Multimercado,Multimercados Livre,3
31006723000121,SAFRA FERMAT AG FIF CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO RESPONSABILIDADE LIMITADA,FI,Multimercado,Multimercados Livre,3
31006892000161,,,,,3
31007279000169,,,,,3
31007336000100,,,,,1
31007967000129,,,,,3
31008019000108,FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO BVP 123,FI,Multimercado,Previdência Multimercado Livre,3
31008046000180,,,,,3
31008074000106,,,,,3
31008100000198,,,,,3
31008130000102,,,,,3
31008161000155,,,,,3
31008221000130,,,,,0
31008252000190,,,,,3
31008277000194,,,,,3
31008304000129,,,,,3
31008331000100,,,,,3
31008363000105,,,,,3
31008374000187,,,,,3
31008401000111,,,,,3
31008416000180,,,,,3
31008496000173,,,,,3
31008573000195,,,,,3
31008633000170,,,,,3
31008653000140,,,,,3
31008682000102,,,,,3
31016236000140,,,,,3
31024180000175,,,,,3
31024283000135,,,,,3
31024343000110,,,,,0
31031064000183,,,,,3
31031080000176,,,,,3
31031118000100,,,,,3
31031158000152,,,,,3
31031205000168,,,,,3
31031274000171,,,,,3
31031288000195,,,,,3
31031302000150,,,,,3
31031333000101,,,,,3
31032145000106,,,,,3
31032327000179,,,,,3
31032358000120,,,,,3
31032375000167,,,,,3
31032392000102,,,,,3
31032398000171,,,,,3
31032406000180,,,,,3
31057547000157,,,,,3
31057597000134,,,,,3
31081000000197,,,,,3
31081028000124,,,,,3
31081091000160,,,,,3
31081473000194,,,,,3
31094125000151,,,,,3
31094141000144,,,,,0
31095801000101,,,,,3
31095989000198,,,,,3
31108252000162,,,,,3
31110602000125,,,,,3
31120022000119,,,,,3
31120407000186,,,,,3
31120420000135,,,,,3
31132367000192,,,,,3
31132386000119,,,,,3
31132398000143,,,,,3
31145826000172,,,,,0
31145833000174,,,,,3
31145851000156,,,,,3
31145933000109,,,,,3
31146173000146,,,,,3
31158712000167,,,,,3
31159166000189,,,,,3
31159179000158,,,,,3
31187977000193,,,,,3
31188046000100,,,,,3
31204199000101,,,,,3
31216802000167,,,,,1
31216863000124,,,,,0
31216900000102,,,,,3
31216962000106,,,,,1
31216976000120,,,,,3
31217015000130,,,,,1
31217053000192,,,,,0
31217071000174,,,,,1
31217083000107,,,,,0
31217097000112,,,,,3
31217153000119,,,,,3
31238234000103,,,,,3
31238257000100,,,,,3
31238336000110,,,,,3
31238370000195,,,,,3
31247274000103,,,,,3
31247626000120,,,,,1
31247637000100,,,,,3
31247655000192,,,,,3
31247680000176,,,,,3
31247756000163,,,,,3
31247805000168,,,,,3
31247823000140,,,,,3
31247845000100,,,,,3
31247920000132,,,,,3
31247970000110,,,,,3
31247998000157,,,,,3
31248020000100,,,,,3
31248044000169,,,,,3
31248087000144,,,,,1
31248155000175,,,,,3
31248215000150,,,,,3
31248238000164,,,,,3
31248283000119,,,,,3
31248306000195,,,,,3
31248319000164,,,,,3
31248365000163,,,,,3
31248460000167,,,,,3
31248496000140,,,,,3
31276143000154,SAFRA INFRAESTRUTURA MASTER II FIF INVEST EM INFRA CI EM INFRA RENDA FIXA LONGO PRAZO RESP LIMITADA,FI,Renda Fixa,Renda Fixa Duração Livre Crédito Livre,3
31288825000187,,,,,3
31288912000134,,,,,3
31301600000113,,,,,3
31301673000105,,,,,3
31313850000173,,,,,3
31326439000132,,,,,3
31326453000136,,,,,1
31339342000164,,,,,3
31340838000158,,,,,3
31340849000138,,,,,3
31340875000166,,,,,3
31340883000102,MILES ACER LONG BIAS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO ACCESS,FI,Multimercado,Multimercados Livre,1
31340900000101,,,,,3
31341341000154,,,,,0
31341351000190,,,,,3
31341360000180,,,,,3
31341374000102,,,,,3
31341378000182,,,,,1
31341382000140,,,,,3
31341389000162,,,,,3
31341426000132,,,,,3
31341469000118,,,,,3
31353300000188,,,,,3
31353316000190,,,,,3
31353372000125,OCCAM EQUITY HEDGE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO ACCESS,FI,Multimercado,Multimercados Livre,1
31353579000108,,,,,3
31353693000120,,,,,3
31366337000140,,,,,3
31366348000120,,,,,3
31389791000117,,,,,3
31391180000103,,,,,3
31391191000193,,,,,3
31391670000100,,,,,3
31391761000145,,,,,2
31392222000120,,,,,3
31392256000115,,,,,1
31392261000128,,,,,3
31392336000170,,,,,3
31392516000152,,,,,3
31392530000156,,,,,3
31392821000144,,,,,3
31392835000168,,,,,3
31392881000167,,,,,3
31392892000147,,,,,3
31403572000145,,,,,3
31403590000127,,,,,3
31403608000190,,,,,3
31416539000150,MILES ACER LONG BIAS SELECTION FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,FI,Multimercado,Multimercados Livre,1
31416575000113,,,,,3
31416897000162,,,,,3
31440844000187,,,,,3
31440882000130,,,,,3
31455879000190,,,,,0
31455960000170,,,,,3
31457178000190,,,,,3
31457198000160,,,,,3
31457222000161,,,,,3
31457250000189,,,,,3
31457442000195,,,,,3
31457455000164,,,,,3
31457486000115,,,,,3
31482838000192,,,,,3
31482868000107,,,,,3
31482895000171,,,,,3
31493876000140,,,,,3
31493903000185,,,,,3
31506425000109,,,,,3
31506444000127,,,,,0
31506482000180,,,,,3
31506529000105,,,,,3
31523658000101,,,,,3
31523689000162,,,,,3
31525065000184,,,,,3
31525084000100,,,,,3
31525127000158,,,,,3
31525194000172,,,,,3
31525200000191,,,,,3
31525208000158,,,,,1
31525236000175,,,,,3
31525281000120,,,,,3
31525297000132,,,,,3
31533145000181,,,,,3
31533242000174,,,,,3
31533272000180,,,,,3
31533304000148,,,,,3
31533338000132,,,,,3
31533459000184,,,,,3
31533501000167,,,,,1
31533522000182,,,,,3
31533583000140,,,,,3
31533667000183,,,,,3
31533735000104,,,,,3
31533757000174,,,,,3
31533794000182,,,,,3
31544378000180,,,,,3
31544436000175,,,,,3
31544534000102,,,,,3
31544553000139,,,,,3
31551353000103,,,,,3
31551389000197,,,,,3
31551438000191,,,,,3
31552286000141,,,,,3
31552311000197,,,,,3
31552321000122,,,,,3
31552347000170,,,,,3
31552352000183,,,,,3
31552388000167,,,,,3
31552411000113,BTG 1122 G FUNDO DE INVESTIMENTO MULTIMERCADO,FI,Multimercado,Fundos de Participações,3
31556604000142,,,,,3
31569954000143,,,,,3
31569966000178,,,,,3
31569976000103,,,,,0
31569997000129,,,,,3
31570019000105,,,,,3
31570069000184,,,,,3
31570107000107,,,,,3
31584654000133,,,,,3
31584712000129,,,,,3
31594493000169,CSHG SAO JOAQUIM FUNDO DE INVESTIMENTO MULTIMERCADO - CREDITO PRIVADO  INVESTIMENTO NO EXTERIOR,FI,Multimercado,Multimercados Invest. no Exterior,1
31594527000115,,,,,3
31594537000150,,,,,3
31594549000185,,,,,0
31594573000114,,,,,3
31594586000193,,,,,3
31594616000161,,,,,3
31594622000119,CSHG ALLOCATION KAPITALO KAPPA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO,FI,Multimercado,Multimercados Macro,1
31594631000100,,,,,3
31594638000121,,,,,3
31608344000101,,,,,3
31608418000100,,,,,1
31608422000178,,,,,3
31608435000147,CSHG 2263 FUNDO DE INVESTIMENTO MULTIMERCADO - CREDITO PRIVADO INVESTIMENTO NO EXTERIOR,FI,Multimercado,Multimercados Invest. no Exterior,1
31608440000150,,,,,3
31608448000116,,,,,1
31608483000135,,,,,3
31611289000109,LEGACY CAPITAL CSHG II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,FI,Multimercado,Multimercados Macro,3
31611298000108,,,,,3
31611310000176,,,,,3
31611317000198,,,,,3
31611340000182,,,,,3
31611378000155,,,,,3
31611455000177,,,,,3
31611503000127,,,,,3
31611514000107,,,,,3
31611538000166,,,,,3
31615254000148,,,,,3
31615270000130,,,,,3
31615302000106,,,,,3
31615327000100,,,,,3
31615407000157,,,,,1
31635364000171,,,,,3
31635788000136,,,,,3
31636092000124,,,,,3
31659879000101,,,,,3
31660289000107,,,,,3
31660303000164,,,,,3
31660314000144,,,,,3
31660364000121,,,,,3
31660388000180,,,,,3
31666614000130,,,,,0
31666635000156,,,,,3
31666646000136,,,,,3
31666700000143,,,,,3
31666755000153,,,,,0
31666815000138,,,,,1
31666873000161,,,,,1
31666885000196,,,,,3
31666901000140,,,,,3
31690473000191,,,,,3
31690524000185,,,,,3
31690661000110,,,,,3
31690682000135,CSHG VERDE AM PREVIDÊNCIA III FIC DE FUNDOS DE INVESTIMENTO MULTIMERCADO PREVIDENCIÁRIO,FI,Multimercado,Previdência Multimercado Livre,3
31690716000191,,,,,3
31690733000129,,,,,3
31713505000127,,,,,3
31713520000175,,,,,3
31713585000110,,,,,3
31713596000109,,,,,3
31713958000153,,,,,3
31819452000123,,,,,3
31820618000121,,,,,3
31820717000103,,,,,3
31820729000138,,,,,3
31820746000175,,,,,1
31820758000108,,,,,3
31820799000196,,,,,1
31820901000153,,,,,3
31820924000168,,,,,3
31820936000192,,,,,3
31844634000154,,,,,3
31844783000113,,,,,3
31846390000149,,,,,3
31846425000140,,,,,3
31846483000173,,,,,1
31846641000195,,,,,3
31846651000120,,,,,3
31846670000157,,,,,3
31846723000130,,,,,3
31848144000126,,,,,3
31848238000103,,,,,3
31848248000130,,,,,3
31873135000195,,,,,3
31874833000105,,,,,0
31875379000107,,,,,3
31894403000155,,,,,3
31905106000168,,,,,3
31908005000140,,,,,3
31908013000197,,,,,3
31908037000146,,,,,3
31922843000179,,,,,3
31923674000191,,,,,3
31923761000149,,,,,3
31923988000194,,,,,3
31932658000165,,,,,3
31932672000169,,,,,3
31932715000106,,,,,0
31933186000165,,,,,3
31933729000144,,,,,3
31933918000117,,,,,3
31933944000145,,,,,3
31933947000189,,,,,3
31933992000133,,,,,1
31934014000106,ITAÚ PRIVATE CRÉDITO ESTRUTURADO FICFI MULTIMERCADO CRÉDITO PRIVADO,FI,Multimercado,Multimercados Livre,1
31934038000165,,,,,3
31934056000147,DES AROEIRA II MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR FUNDO DE INVESTIMENTO,FI,Multimercado,Multimercados Invest. no Exterior,1
31936732000111,,,,,3
31936857000141,,,,,3
31937303000169,BRB ÍNDICE ATIVO FUNDO DE INVESTIMENTOS EM AÇÕES RESPONSABILIDADE LIMITADA,FITVM,,,3
31937476000187,,,,,3
31943951000128,,,,,3
31943995000158,,,,,3
31943998000191,,,,,3
31944006000140,,,,,3
31944012000106,,,,,3
31944019000110,,,,,3
31951995000108,,,,,3
31961612000174,,,,,3
31961936000102,,,,,3
31962028000133,,,,,3
31962100000122,,,,,0
31963220000144,,,,,3
31963246000192,,,,,3
31963249000126,,,,,3
31963315000168,,,,,3
31963337000128,,,,,3
31963396000104,,,,,3
31963459000114,,,,,3
31963539000170,,,,,0
31963604000167,,,,,3
31963625000182,,,,,1
31963650000166,,,,,3
31964001000180,,,,,1
31964019000181,,,,,3
31964074000171,,,,,3
31964132000167,,,,,1
31964159000150,,,,,3
31964184000133,,,,,3
31964202000187,,,,,3
31964228000125,,,,,3
31964408000107,,,,,3
31964457000140,,,,,3
31964487000156,,,,,3
31964541000163,,,,,3
31964900000182,,,,,3
31964961000140,,,,,3
31972790000109,,,,,3
31975598000168,,,,,3
31981829000146,,,,,3
31981852000130,,,,,3
32006888000166,,,,,1
32033283000164,,,,,0
32040926000105,,,,,3
32041557000167,,,,,3
32041623000107,,,,,3
32041670000142,,,,,3
32041793000183,,,,,3
32041875000128,,,,,3
32042164000178,,,,,3
32042243000189,,,,,3
32044389000163,,,,,3
32044741000160,,,,,3
32044932000122,,,,,3
32045039000111,,,,,3
32045085000110,,,,,3
32045116000133,,,,,3
32045208000113,,,,,3
32064571000186,,,,,0
32064707000158,,,,,3
32064780000120,,,,,3
32064950000176,,,,,3
32065041000152,,,,,3
32065814000109,,,,,3
32068007000131,,,,,3
32071783000190,,,,,3
32072964000131,,,,,3
32073525000143,,,,,3
32074840000195,,,,,3
32075119000110,,,,,3
32075594000196,,,,,1
32076219000160,,,,,3
32086325000125,,,,,3
32088041000178,,,,,0
32101886000156,,,,,3
32102131000176,,,,,3
32102192000133,,,,,3
32102289000146,,,,,3
32138351000150,,,,,3
32138635000146,,,,,3
32138793000104,,,,,3
32138809000170,,,,,3
32138843000145,,,,,0
32138958000130,,,,,3
32139683000159,,,,,3
32139747000111,,,,,3
32139841000170,,,,,3
32140660000164,,,,,3
32150193000153,CRUCE I FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,FIDC,FIDC-NP,,3
32158371000192,,,,,3
32158382000172,KAPITALO KAPPA CSHG FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,FI,Multimercado,Multimercados Macro,1
32158393000152,,,,,3
32158403000150,,,,,3
32158410000151,,,,,0
32158424000175,,,,,3
32158430000122,,,,,3
32158441000102,,,,,3
32158567000187,,,,,3
32158579000101,,,,,3
32158609000180,,,,,3
32158806000107,,,,,3
32158821000147,,,,,3
32158830000138,,,,,3
32159294000195,,,,,3
32159534000151,,,,,3
32159627000186,,,,,3
32161574000138,,,,,0
32161775000135,,,,,3
32161826000129,,,,,3
32162520000197,,,,,3
32162706000146,,,,,3
32162733000119,,,,,3
32162746000198,,,,,3
32162764000170,,,,,3
32162772000116,,,,,3
32162788000129,,,,,2
32163162000137,,,,,3
32179530000135,,,,,3
32179560000141,,,,,3
32186114000164,,,,,3
32186338000176,,,,,3
32190541000116,BNP PARIBAS GUITAR FIM CP IE,FI,Multimercado,Multimercados Invest. no Exterior,1
32196648000171,,,,,3
32203189000106,,,,,3
32203308000120,,,,,0
32222722000187,,,,,0
32222759000105,,,,,3
32222863000108,,,,,3
32222875000124,,,,,3
32222977000140,,,,,3
32223797000182,,,,,3
32223816000170,,,,,3
32223840000100,,,,,3
32225253000150,,,,,3
32225478000106,,,,,3
32225606000111,,,,,3
32225663000109,,,,,0
32225776000104,,,,,3
32225875000188,,,,,0
32225995000185,,,,,3
32226050000188,,,,,1
32226091000174,,,,,3
32227093000188,,,,,3
32227355000104,,,,,3
32228214000106,,,,,3
32228473000137,BLUE MASTER FUNDO DE INVESTIMENTO MULTIMERCADO LONGO PRAZO - CRÉDITO PRIVADO,FI,Multimercado,Multimercados Livre,3
32229782000121,,,,,3
32236825000104,,,,,1
32236915000197,,,,,3
32238299000103,,,,,3
32238591000126,,,,,3
32239012000160,,,,,0
32239267000122,,,,,3
32239328000151,,,,,3
32239565000112,,,,,3
32239786000190,,,,,3
32239927000175,,,,,3
32240069000189,,,,,3
32240183000109,,,,,3
32240211000198,,,,,3
32240313000103,,,,,3
32240314000158,,,,,3
32240428000106,,,,,3
32240439000188,,,,,3
32240456000115,,,,,3
32240508000153,,,,,3
32240522000157,,,,,3
32240613000192,,,,,3
32240637000141,,,,,3
32244578000180,,,,,3
32245493000116,,,,,3
32245564000180,,,,,3
32245569000103,,,,,1
32245930000100,,,,,3
32245947000159,,,,,3
32245963000141,,,,,3
32246546000113,,,,,3
32246789000151,,,,,3
32254387000107,,,,,3
32265488000175,,,,,3
32265496000111,,,,,3
32265510000187,,,,,1
32265518000143,,,,,3
32265527000134,,,,,3
32265543000127,,,,,3
32265550000129,,,,,3
32265568000120,,,,,3
32265576000177,,,,,3
32265598000137,,,,,3
32273402000156,,,,,3
32273477000137,,,,,3
32273485000183,,,,,3
32273489000161,,,,,3
32273491000130,,,,,3
32273497000108,,,,,2
32273503000127,,,,,3
32273507000105,,,,,3
32273514000107,,,,,3
32273523000106,,,,,3
32273528000120,,,,,3
32273536000177,,,,,3
32273540000135,,,,,3
32273549000146,,,,,3
32273554000159,,,,,3
32274211000109,,,,,3
32274586000179,,,,,3
32287520000113,,,,,3
32287553000163,,,,,3
32287561000100,,,,,3
32287573000134,,,,,3
32287581000180,,,,,3
32287638000141,,,,,1
32291850000182,,,,,3
32291860000118,,,,,0
32291869000129,,,,,2
32291887000100,,,,,3
32291899000135,,,,,3
32291910000167,,,,,3
32291923000136,,,,,3
32291931000182,,,,,3
32291936000105,,,,,3
32291944000151,,,,,3
32291950000109,,,,,3
32291956000186,,,,,3
32292487000110,,,,,3
32292504000119,,,,,3
32292528000178,,,,,3
32292537000169,,,,,3
32292548000149,,,,,3
32292555000140,,,,,3
32295478000182,,,,,0
32295505000117,,,,,3
32295526000132,,,,,3
32295709000158,,,,,3
32295829000155,,,,,3
32295931000150,,,,,3
32295997000140,,,,,3
32300293000119,,,,,3
32300350000160,,,,,3
32300395000134,,,,,3
32300880000108,,,,,3
32302132000164,,,,,3
32308852000137,,,,,3
32312055000123,,,,,3
32312064000114,,,,,0
32312069000147,,,,,3
32312071000116,,,,,3
32312090000142,,,,,3
32312094000120,,,,,3
32312105000172,,,,,3
32312111000120,,,,,3
32312116000152,,,,,0
32312120000110,,,,,2
32312124000107,,,,,2
32312343000188,,,,,3
32312361000160,,,,,3
32312426000177,,,,,3
32312678000104,,,,,0
32313878000173,REAG MASTER FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,FIP,FIP Multi,,3
32318881000180,,,,,3
32318912000100,,,,,3
32318938000140,,,,,0
32318967000102,,,,,3
32319047000109,,,,,3
32319187000187,,,,,3
32319225000100,,,,,0
32319351000156,,,,,0
32319373000116,,,,,3
32319472000106,,,,,3
32319500000187,,,,,2
32319525000180,,,,,0
32319558000120,,,,,3
32319587000192,,,,,3
32319627000104,,,,,0
32319658000157,,,,,3
32319674000140,,,,,3
32319702000129,,,,,3
32319996000199,,,,,3
32320002000154,,,,,3
32320008000121,,,,,3
32320159000180,,,,,3
32320600000123,,,,,3
32320609000134,,,,,3
32320637000151,,,,,3
32320639000140,,,,,3
32320644000153,,,,,3
32320651000155,,,,,3
32320730000166,,,,,3
32320734000144,,,,,3
32320740000100,,,,,3
32346274000123,,,,,3
32346613000171,,,,,3
32346713000106,,,,,3
32355595000194,,,,,3
32355677000139,,,,,3
32355797000136,,,,,3
32356892000154,,,,,3
32357798000110,,,,,3
32385140000111,,,,,3
32385211000186,,,,,3
32385294000103,,,,,3
32385410000194,,,,,0
32386241000107,,,,,3
32386581000138,,,,,3
32386727000145,,,,,3
32387924000189,,,,,2
32387966000110,,,,,3
32387983000157,,,,,3
32388002000196,,,,,3
32388007000119,,,,,0
32388012000121,,,,,0
32388028000134,,,,,0
32388030000103,,,,,2
32388048000105,,,,,3
32388052000173,,,,,3
32388055000107,,,,,2
32388058000140,,,,,0
32388077000177,,,,,2
32395333000153,,,,,3
32395426000188,,,,,3
32395813000114,,,,,3
32396191000149,,,,,3
32396717000190,,,,,3
32396801000104,,,,,3
32396909000105,,,,,3
32397476000102,,,,,0
32397641000118,,,,,3
32397723000162,,,,,3
32397847000148,,,,,3
32398344000197,,,,,3
32398393000120,,,,,3
32398423000106,,,,,3
32398441000180,,,,,3
32398677000116,,,,,3
32398732000178,,,,,0
32398779000131,,,,,3
32398845000173,,,,,3
32398865000144,,,,,3
32398942000166,,,,,3
32471535000137,,,,,3
32471596000102,,,,,3
32471624000183,,,,,3
32471636000108,,,,,3
32471662000136,,,,,3
32485528000194,,,,,3
32485541000143,,,,,3
32485552000123,,,,,3
32485558000109,,,,,3
32485590000186,,,,,3
32485595000109,,,,,3
32485602000172,,,,,3
32485610000119,,,,,3
32510391000180,,,,,3
32511167000103,,,,,3
32512093000120,,,,,3
32512186000154,,,,,3
32525789000190,,,,,3
32525907000160,,,,,3
32525937000177,,,,,3
32525986000100,,,,,0
32528116000194,,,,,3
32528538000160,ESMERALDA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,FIP,FIP Multi,,3
32528601000168,,,,,3
32652242000156,DEMETER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES,FIP,FIP Multi,,3
32655641000170,,,,,3
32655682000167,,,,,0
32665773000183,,,,,3
32665845000192,,,,,3
32665857000117,,,,,3
32665872000165,,,,,3
32666282000157,,,,,3
32666303000134,,,,,3
32666326000149,,,,,3
32666333000140,ALBECA FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR,FI,Multimercado,Multimercados Invest. no Exterior,1
32666342000131,,,,,3
32666390000120,,,,,3
32666434000111,,,,,3
32666469000150,,,,,3
32668721000160,,,,,3
32668888000121,,,,,3
32669049000128,,,,,3
32669585000123,,,,,3
32669614000157,,,,,3
32669660000156,,,,,3
32669703000101,,,,,3
32670632000159,,,,,3
32670734000174,,,,,3
32671973000149,,,,,3
32672266000177,,,,,3
32672318000105,,,,,3
32683780000108,,,,,3
32683817000106,,,,,3
32683846000160,,,,,3
32683852000117,,,,,3
32683877000110,,,,,3
32683881000189,,,,,1
32683886000101,,,,,3
32683896000147,,,,,3
32683901000111,,,,,3
32683904000155,,,,,3
32704998000100,,,,,3
32708116000176,,,,,3
32708144000193,,,,,3
32708165000109,,,,,3
32708181000100,,,,,3
32708215000158,,,,,3
32708233000130,,,,,3
32709939000116,,,,,3
32710503000147,,,,,3
32711748000199,,,,,3
32711808000173,,,,,3
32711883000134,ACELERADOR FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,FI,Multimercado,Multimercados Invest. no Exterior,0
32711923000148,,,,,3
32711990000162,,,,,3
